question_id,question,answer_id,answer,q_ev.vaccinated,q_pt.vaccinated,a_ev.vaccinated,a_pt.vaccinated,ev_prop.vaccinated,pt_prop.vaccinated,q_ev.unvaccinated,q_pt.unvaccinated,a_ev.unvaccinated,a_pt.unvaccinated,ev_prop.unvaccinated,pt_prop.unvaccinated,ev_proportion_difference,pt_proportion_difference,lower_CI_ev,upper_CI_ev,lower_CI_pt,upper_CI_pt,p_value_ev,p_value_pt
28112,How often disposable gloves worn when outside home between the start of November and the start of December,4,Most of the time,7033,7033,224,224,0.031849851,0.031849851,328,328,6,6,0.018292683,0.018292683,0.013557168,0.013557168,0.009821097,0.017293239,0.009821097,0.017293239,0.005037048,0.005037048
28112,How often disposable gloves worn when outside home between the start of November and the start of December,2,Some of the time,7033,7033,1229,1229,0.174747618,0.174747618,328,328,64,64,0.195121951,0.195121951,-0.020374333,-0.020374333,-0.024938552,-0.015810114,-0.024938552,-0.015810114,0.00135154,0.00135154
28113,How often alcohol-based sanitiser used when outside home between mid-March and the end of June (i.e the first UK lockdown),1,Never,6812,6812,200,200,0.029359953,0.029359953,336,336,27,27,0.080357143,0.080357143,-0.05099719,-0.05099719,-0.058209555,-0.043784825,-0.058209555,-0.043784825,0.017983495,0.017983495
28113,How often alcohol-based sanitiser used when outside home between mid-March and the end of June (i.e the first UK lockdown),3,Half of the time,6812,6812,353,353,0.051820317,0.051820317,336,336,22,22,0.06547619,0.06547619,-0.013655873,-0.013655873,-0.017460787,-0.00985096,-0.017460787,-0.00985096,0.003074131,0.003074131
28113,How often alcohol-based sanitiser used when outside home between mid-March and the end of June (i.e the first UK lockdown),5,All of the time,6812,6812,2233,2233,0.327803876,0.327803876,336,336,116,116,0.345238095,0.345238095,-0.01743422,-0.01743422,-0.021725164,-0.013143275,-0.021725164,-0.013143275,6.27E-04,6.27E-04
28113,How often alcohol-based sanitiser used when outside home between mid-March and the end of June (i.e the first UK lockdown),4,Most of the time,6812,6812,2250,2250,0.330299472,0.330299472,336,336,99,99,0.294642857,0.294642857,0.035656614,0.035656614,0.02957727,0.041735958,0.02957727,0.041735958,0.001283024,0.001283024
28113,How often alcohol-based sanitiser used when outside home between mid-March and the end of June (i.e the first UK lockdown),2,Some of the time,6812,6812,1773,1773,0.260275984,0.260275984,336,336,72,72,0.214285714,0.214285714,0.045990269,0.045990269,0.039123061,0.052857477,0.039123061,0.052857477,0.002105975,0.002105975
28114,How often alcohol-based sanitiser used when outside home between the start of July and mid-September,5,All of the time,7515,7515,2578,2578,0.343047239,0.343047239,350,350,121,121,0.345714286,0.345714286,-0.002667047,-0.002667047,-0.004278988,-0.001055106,-0.004278988,-0.001055106,8.76E-05,8.76E-05
28114,How often alcohol-based sanitiser used when outside home between the start of July and mid-September,4,Most of the time,7515,7515,2318,2318,0.308449767,0.308449767,350,350,107,107,0.305714286,0.305714286,0.002735481,0.002735481,0.001103047,0.004367916,0.001103047,0.004367916,1.00E-04,1.00E-04
28114,How often alcohol-based sanitiser used when outside home between the start of July and mid-September,3,Half of the time,7515,7515,381,381,0.050698603,0.050698603,350,350,13,13,0.037142857,0.037142857,0.013555746,0.013555746,0.00994155,0.017169942,0.00994155,0.017169942,0.003046502,0.003046502
28114,How often alcohol-based sanitiser used when outside home between the start of July and mid-September,1,Never,7515,7515,206,206,0.027411843,0.027411843,350,350,24,24,0.068571429,0.068571429,-0.041159586,-0.041159586,-0.047368596,-0.034950575,-0.047368596,-0.034950575,0.015241621,0.015241621
28114,How often alcohol-based sanitiser used when outside home between the start of July and mid-September,2,Some of the time,7515,7515,2032,2032,0.270392548,0.270392548,350,350,85,85,0.242857143,0.242857143,0.027535405,0.027535405,0.022420986,0.032649825,0.022420986,0.032649825,0.00115325,0.00115325
28115,How often alcohol-based sanitiser used when outside home between mid-September and the end of October,1,Never,7356,7356,249,249,0.033849918,0.033849918,342,342,23,23,0.067251462,0.067251462,-0.033401544,-0.033401544,-0.039078041,-0.027725046,-0.039078041,-0.027725046,0.010575504,0.010575504
28115,How often alcohol-based sanitiser used when outside home between mid-September and the end of October,5,All of the time,7356,7356,2575,2575,0.350054377,0.350054377,342,342,117,117,0.342105263,0.342105263,0.007949114,0.007949114,0.005143677,0.010754551,0.005143677,0.010754551,2.59E-04,2.59E-04
28115,How often alcohol-based sanitiser used when outside home between mid-September and the end of October,4,Most of the time,7356,7356,2191,2191,0.297852094,0.297852094,342,342,101,101,0.295321637,0.295321637,0.002530456,0.002530456,9.43E-04,0.004117626,9.43E-04,0.004117626,9.69E-05,9.69E-05
28115,How often alcohol-based sanitiser used when outside home between mid-September and the end of October,2,Some of the time,7356,7356,1964,1964,0.266992931,0.266992931,342,342,83,83,0.242690058,0.242690058,0.024302872,0.024302872,0.019438123,0.029167622,0.019438123,0.029167622,0.001041482,0.001041482
28115,How often alcohol-based sanitiser used when outside home between mid-September and the end of October,3,Half of the time,7356,7356,375,375,0.050978793,0.050978793,342,342,18,18,0.052631579,0.052631579,-0.001652786,-0.001652786,-0.002936072,-3.70E-04,-0.002936072,-3.70E-04,3.69E-04,3.69E-04
28116,How often alcohol-based sanitiser used when outside home between the start of November and the start of December,3,Half of the time,7033,7033,327,327,0.046495095,0.046495095,328,328,22,22,0.067073171,0.067073171,-0.020578076,-0.020578076,-0.025164582,-0.01599157,-0.025164582,-0.01599157,0.005038638,0.005038638
28116,How often alcohol-based sanitiser used when outside home between the start of November and the start of December,1,Never,7033,7033,295,295,0.041945116,0.041945116,328,328,30,30,0.091463415,0.091463415,-0.049518299,-0.049518299,-0.056527192,-0.042509406,-0.056527192,-0.042509406,0.012735696,0.012735696
28116,How often alcohol-based sanitiser used when outside home between the start of November and the start of December,4,Most of the time,7033,7033,2013,2013,0.286222096,0.286222096,328,328,89,89,0.271341463,0.271341463,0.014880632,0.014880632,0.010969074,0.018792191,0.010969074,0.018792191,6.07E-04,6.07E-04
28116,How often alcohol-based sanitiser used when outside home between the start of November and the start of December,2,Some of the time,7033,7033,1799,1799,0.255794113,0.255794113,328,328,71,71,0.216463415,0.216463415,0.039330699,0.039330699,0.033050875,0.045610523,0.033050875,0.045610523,0.001803587,0.001803587
28116,How often alcohol-based sanitiser used when outside home between the start of November and the start of December,5,All of the time,7033,7033,2598,2598,0.369401393,0.369401393,328,328,116,116,0.353658537,0.353658537,0.015742857,0.015742857,0.011721332,0.019764382,0.011721332,0.019764382,4.98E-04,4.98E-04
28117,Time in close contact with people between mid-March and the end of June (i.e the first UK lockdown),3,1 to 2 days per week,6812,6812,800,800,0.117439812,0.117439812,336,336,43,43,0.12797619,0.12797619,-0.010536378,-0.010536378,-0.013883846,-0.007188911,-0.013883846,-0.007188911,0.001056522,0.001056522
28117,Time in close contact with people between mid-March and the end of June (i.e the first UK lockdown),-3,Prefer not to answer,6812,6812,7,7,0.001027598,0.001027598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28117,Time in close contact with people between mid-March and the end of June (i.e the first UK lockdown),2,Less than once a week,6812,6812,2262,2262,0.332061069,0.332061069,336,336,123,123,0.366071429,0.366071429,-0.03401036,-0.03401036,-0.039952771,-0.028067949,-0.039952771,-0.028067949,0.001205352,0.001205352
28117,Time in close contact with people between mid-March and the end of June (i.e the first UK lockdown),5,5 or more days per week,6812,6812,213,213,0.03126835,0.03126835,336,336,18,18,0.053571429,0.053571429,-0.022303079,-0.022303079,-0.027144305,-0.017461853,-0.027144305,-0.017461853,0.008077198,0.008077198
28117,Time in close contact with people between mid-March and the end of June (i.e the first UK lockdown),4,3 to 4 days per week,6812,6812,275,275,0.040369935,0.040369935,336,336,17,17,0.050595238,0.050595238,-0.010225303,-0.010225303,-0.013523503,-0.006927102,-0.013523503,-0.006927102,0.002956494,0.002956494
28117,Time in close contact with people between mid-March and the end of June (i.e the first UK lockdown),1,Never,6812,6812,3255,3255,0.477833235,0.477833235,336,336,135,135,0.401785714,0.401785714,0.076047521,0.076047521,0.067357153,0.084737889,0.067357153,0.084737889,0.001895517,0.001895517
28118,Time in close contact with people between the start of July and mid-September,2,Less than once a week,7515,7515,2857,2857,0.380172987,0.380172987,350,350,130,130,0.371428571,0.371428571,0.008744416,0.008744416,0.005834557,0.011654275,0.005834557,0.011654275,2.60E-04,2.60E-04
28118,Time in close contact with people between the start of July and mid-September,3,1 to 2 days per week,7515,7515,1638,1638,0.217964072,0.217964072,350,350,73,73,0.208571429,0.208571429,0.009392643,0.009392643,0.006377844,0.012407443,0.006377844,0.012407443,4.87E-04,4.87E-04
28118,Time in close contact with people between the start of July and mid-September,1,Never,7515,7515,2148,2148,0.285828343,0.285828343,350,350,87,87,0.248571429,0.248571429,0.037256915,0.037256915,0.031337587,0.043176242,0.031337587,0.043176242,0.001477815,0.001477815
28118,Time in close contact with people between the start of July and mid-September,5,5 or more days per week,7515,7515,316,316,0.042049235,0.042049235,350,350,22,22,0.062857143,0.062857143,-0.020807908,-0.020807908,-0.025269213,-0.016346603,-0.025269213,-0.016346603,0.005432594,0.005432594
28118,Time in close contact with people between the start of July and mid-September,4,3 to 4 days per week,7515,7515,544,544,0.072388556,0.072388556,350,350,37,37,0.105714286,0.105714286,-0.033325729,-0.033325729,-0.038935481,-0.027715978,-0.038935481,-0.027715978,0.005065028,0.005065028
28119,Time in close contact with people between mid-September and the end of October,5,5 or more days per week,7356,7356,340,340,0.046220772,0.046220772,342,342,26,26,0.076023392,0.076023392,-0.02980262,-0.02980262,-0.035174563,-0.024430677,-0.035174563,-0.024430677,0.007085492,0.007085492
28119,Time in close contact with people between mid-September and the end of October,-3,Prefer not to answer,7356,7356,13,13,0.001767265,0.001767265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28119,Time in close contact with people between mid-September and the end of October,3,1 to 2 days per week,7356,7356,1505,1505,0.204594889,0.204594889,342,342,72,72,0.210526316,0.210526316,-0.005931427,-0.005931427,-0.008357266,-0.003505589,-0.008357266,-0.003505589,3.30E-04,3.30E-04
28119,Time in close contact with people between mid-September and the end of October,4,3 to 4 days per week,7356,7356,507,507,0.068923328,0.068923328,342,342,23,23,0.067251462,0.067251462,0.001671866,0.001671866,3.81E-04,0.002962525,3.81E-04,0.002962525,2.77E-04,2.77E-04
28119,Time in close contact with people between mid-September and the end of October,1,Never,7356,7356,2346,2346,0.318923328,0.318923328,342,342,96,96,0.280701754,0.280701754,0.038221574,0.038221574,0.032164457,0.04427869,0.032164457,0.04427869,0.001372834,0.001372834
28119,Time in close contact with people between mid-September and the end of October,2,Less than once a week,7356,7356,2645,2645,0.359570419,0.359570419,342,342,125,125,0.365497076,0.365497076,-0.005926657,-0.005926657,-0.008351526,-0.003501788,-0.008351526,-0.003501788,1.88E-04,1.88E-04
28120,Time in close contact with people between the start of November and the start of December,2,Less than once a week,7033,7033,2276,2276,0.323617233,0.323617233,328,328,101,101,0.307926829,0.307926829,0.015690404,0.015690404,0.011675477,0.01970533,0.011675477,0.01970533,5.66E-04,5.66E-04
28120,Time in close contact with people between the start of November and the start of December,4,3 to 4 days per week,7033,7033,389,389,0.055310678,0.055310678,328,328,19,19,0.057926829,0.057926829,-0.002616151,-0.002616151,-0.00426643,-9.66E-04,-0.00426643,-9.66E-04,5.50E-04,5.50E-04
28120,Time in close contact with people between the start of November and the start of December,1,Never,7033,7033,2910,2910,0.413763685,0.413763685,328,328,124,124,0.37804878,0.37804878,0.035714905,0.035714905,0.02971945,0.04171036,0.02971945,0.04171036,0.001009794,0.001009794
28120,Time in close contact with people between the start of November and the start of December,3,1 to 2 days per week,7033,7033,1171,1171,0.166500782,0.166500782,328,328,59,59,0.179878049,0.179878049,-0.013377267,-0.013377267,-0.017088805,-0.009665729,-0.017088805,-0.009665729,9.33E-04,9.33E-04
28120,Time in close contact with people between the start of November and the start of December,5,5 or more days per week,7033,7033,283,283,0.040238874,0.040238874,328,328,25,25,0.076219512,0.076219512,-0.035980638,-0.035980638,-0.041997527,-0.029963749,-0.041997527,-0.029963749,0.009868608,0.009868608
28121,Spent nights away from own home between 1st March 2020 and 30th November 2020,1,Yes,8607,8607,4500,4500,0.522830254,0.522830254,399,399,211,211,0.528822055,0.528822055,-0.005991801,-0.005991801,-0.008245888,-0.003737713,-0.008245888,-0.003737713,1.21E-04,1.21E-04
28121,Spent nights away from own home between 1st March 2020 and 30th November 2020,0,No,8607,8607,4098,4098,0.476124085,0.476124085,399,399,187,187,0.468671679,0.468671679,0.007452406,0.007452406,0.004940398,0.009964414,0.004940398,0.009964414,1.65E-04,1.65E-04
28122,Nights spent in friend's or relative's home between 1st March 2020 and 30th November 2020,6,7-Jun,4500,4500,206,206,0.045777778,0.045777778,211,211,6,6,0.028436019,0.028436019,0.017341759,0.017341759,0.012070014,0.022613503,0.012070014,0.022613503,0.005596784,0.005596784
28122,Nights spent in friend's or relative's home between 1st March 2020 and 30th November 2020,8,15-Nov,4500,4500,132,132,0.029333333,0.029333333,211,211,5,5,0.023696682,0.023696682,0.005636651,0.005636651,0.002613292,0.008660009,0.002613292,0.008660009,0.002821684,0.002821684
28122,Nights spent in friend's or relative's home between 1st March 2020 and 30th November 2020,-3,Prefer not to answer,4500,4500,5,5,0.001111111,0.001111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28122,Nights spent in friend's or relative's home between 1st March 2020 and 30th November 2020,5,5,4500,4500,133,133,0.029555556,0.029555556,211,211,6,6,0.028436019,0.028436019,0.001119537,0.001119537,-2.31E-04,0.002469999,-2.31E-04,0.002469999,5.53E-04,5.53E-04
28122,Nights spent in friend's or relative's home between 1st March 2020 and 30th November 2020,2,2,4500,4500,364,364,0.080888889,0.080888889,211,211,19,19,0.090047393,0.090047393,-0.009158504,-0.009158504,-0.013005493,-0.005311516,-0.013005493,-0.005311516,0.001640833,0.001640833
28122,Nights spent in friend's or relative's home between 1st March 2020 and 30th November 2020,4,4,4500,4500,153,153,0.034,0.034,211,211,11,11,0.052132701,0.052132701,-0.018132701,-0.018132701,-0.023521156,-0.012744247,-0.023521156,-0.012744247,0.007545174,0.007545174
28122,Nights spent in friend's or relative's home between 1st March 2020 and 30th November 2020,7,10-Aug,4500,4500,173,173,0.038444444,0.038444444,211,211,8,8,0.037914692,0.037914692,5.30E-04,5.30E-04,-3.99E-04,0.001458993,-3.99E-04,0.001458993,2.01E-04,2.01E-04
28122,Nights spent in friend's or relative's home between 1st March 2020 and 30th November 2020,1,1,4500,4500,313,313,0.069555556,0.069555556,211,211,15,15,0.071090047,0.071090047,-0.001534492,-0.001534492,-0.003115213,4.62E-05,-0.003115213,4.62E-05,3.21E-04,3.21E-04
28122,Nights spent in friend's or relative's home between 1st March 2020 and 30th November 2020,10,More than 20,4500,4500,194,194,0.043111111,0.043111111,211,211,17,17,0.08056872,0.08056872,-0.037457609,-0.037457609,-0.045125687,-0.029789532,-0.045125687,-0.029789532,0.012006369,0.012006369
28122,Nights spent in friend's or relative's home between 1st March 2020 and 30th November 2020,3,3,4500,4500,264,264,0.058666667,0.058666667,211,211,10,10,0.047393365,0.047393365,0.011273302,0.011273302,0.007009763,0.015536841,0.007009763,0.015536841,0.002821684,0.002821684
28122,Nights spent in friend's or relative's home between 1st March 2020 and 30th November 2020,0,0,4500,4500,2488,2488,0.552888889,0.552888889,211,211,112,112,0.530805687,0.530805687,0.022083202,0.022083202,0.016148642,0.028017761,0.016148642,0.028017761,5.83E-04,5.83E-04
28123,Nights spent in hotel/guest house/bed and breakfast between 1st March 2020 and 30th November 2020,9,16-20,4500,4500,78,78,0.017333333,0.017333333,211,211,5,5,0.023696682,0.023696682,-0.006363349,-0.006363349,-0.009574519,-0.00315218,-0.009574519,-0.00315218,0.005247539,0.005247539
28123,Nights spent in hotel/guest house/bed and breakfast between 1st March 2020 and 30th November 2020,4,4,4500,4500,265,265,0.058888889,0.058888889,211,211,12,12,0.056872038,0.056872038,0.002016851,0.002016851,2.05E-04,0.003828629,2.05E-04,0.003828629,5.00E-04,5.00E-04
28123,Nights spent in hotel/guest house/bed and breakfast between 1st March 2020 and 30th November 2020,5,5,4500,4500,163,163,0.036222222,0.036222222,211,211,10,10,0.047393365,0.047393365,-0.011171143,-0.011171143,-0.015415539,-0.006926747,-0.015415539,-0.006926747,0.004423337,0.004423337
28123,Nights spent in hotel/guest house/bed and breakfast between 1st March 2020 and 30th November 2020,3,3,4500,4500,339,339,0.075333333,0.075333333,211,211,8,8,0.037914692,0.037914692,0.037418641,0.037418641,0.029754398,0.045082884,0.029754398,0.045082884,0.007360896,0.007360896
28123,Nights spent in hotel/guest house/bed and breakfast between 1st March 2020 and 30th November 2020,0,0,4500,4500,2080,2080,0.462222222,0.462222222,211,211,110,110,0.521327014,0.521327014,-0.059104792,-0.059104792,-0.068628115,-0.049581469,-0.068628115,-0.049581469,0.001851761,0.001851761
28123,Nights spent in hotel/guest house/bed and breakfast between 1st March 2020 and 30th November 2020,2,2,4500,4500,379,379,0.084222222,0.084222222,211,211,16,16,0.075829384,0.075829384,0.008392838,0.008392838,0.004708744,0.012076933,0.004708744,0.012076933,0.00145806,0.00145806
28123,Nights spent in hotel/guest house/bed and breakfast between 1st March 2020 and 30th November 2020,8,15-Nov,4500,4500,201,201,0.044666667,0.044666667,211,211,6,6,0.028436019,0.028436019,0.016230648,0.016230648,0.0111277,0.021333595,0.0111277,0.021333595,0.005366092,0.005366092
28123,Nights spent in hotel/guest house/bed and breakfast between 1st March 2020 and 30th November 2020,7,10-Aug,4500,4500,227,227,0.050444444,0.050444444,211,211,5,5,0.023696682,0.023696682,0.026747762,0.026747762,0.020232034,0.03326349,0.020232034,0.03326349,0.007863802,0.007863802
28123,Nights spent in hotel/guest house/bed and breakfast between 1st March 2020 and 30th November 2020,1,1,4500,4500,267,267,0.059333333,0.059333333,211,211,22,22,0.104265403,0.104265403,-0.04493207,-0.04493207,-0.053297762,-0.036566377,-0.053297762,-0.036566377,0.010550854,0.010550854
28123,Nights spent in hotel/guest house/bed and breakfast between 1st March 2020 and 30th November 2020,6,7-Jun,4500,4500,420,420,0.093333333,0.093333333,211,211,14,14,0.066350711,0.066350711,0.026982622,0.026982622,0.02043914,0.033526104,0.02043914,0.033526104,0.004259469,0.004259469
28124,Nights spent in a second home between 1st March 2020 and 30th November 2020,-3,Prefer not to answer,4500,4500,8,8,0.001777778,0.001777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28124,Nights spent in a second home between 1st March 2020 and 30th November 2020,0,0,4500,4500,3721,3721,0.826888889,0.826888889,211,211,179,179,0.848341232,0.848341232,-0.021452343,-0.021452343,-0.027303408,-0.015601279,-0.027303408,-0.015601279,3.78E-04,3.78E-04
28124,Nights spent in a second home between 1st March 2020 and 30th November 2020,10,More than 20,4500,4500,214,214,0.047555556,0.047555556,211,211,8,8,0.037914692,0.037914692,0.009640864,0.009640864,0.005694829,0.013586898,0.005694829,0.013586898,0.002978043,0.002978043
28124,Nights spent in a second home between 1st March 2020 and 30th November 2020,2,2,4500,4500,35,35,0.007777778,0.007777778,211,211,5,5,0.023696682,0.023696682,-0.015918905,-0.015918905,-0.020973409,-0.0108644,-0.020973409,-0.0108644,0.025467619,0.025467619
28125,Nights spent in a hospital between 1st March 2020 and 30th November 2020,6,7-Jun,4500,4500,16,16,0.003555556,0.003555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28125,Nights spent in a hospital between 1st March 2020 and 30th November 2020,4,4,4500,4500,11,11,0.002444444,0.002444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28125,Nights spent in a hospital between 1st March 2020 and 30th November 2020,2,2,4500,4500,37,37,0.008222222,0.008222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28125,Nights spent in a hospital between 1st March 2020 and 30th November 2020,9,16-20,4500,4500,6,6,0.001333333,0.001333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28125,Nights spent in a hospital between 1st March 2020 and 30th November 2020,5,5,4500,4500,15,15,0.003333333,0.003333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28125,Nights spent in a hospital between 1st March 2020 and 30th November 2020,8,15-Nov,4500,4500,7,7,0.001555556,0.001555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28125,Nights spent in a hospital between 1st March 2020 and 30th November 2020,10,More than 20,4500,4500,5,5,0.001111111,0.001111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28125,Nights spent in a hospital between 1st March 2020 and 30th November 2020,7,10-Aug,4500,4500,8,8,0.001777778,0.001777778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
28125,Nights spent in a hospital between 1st March 2020 and 30th November 2020,0,0,4500,4500,4309,4309,0.957555556,0.957555556,211,211,209,209,0.990521327,0.990521327,-0.032965771,-0.032965771,-0.040176167,-0.025755376,-0.040176167,-0.025755376,5.01E-04,5.01E-04
28126,Nights spent in another place between 1st March 2020 and 30th November 2020,0,0,4500,4500,3382,3382,0.751555556,0.751555556,211,211,154,154,0.72985782,0.72985782,0.021697736,0.021697736,0.015814039,0.027581432,0.015814039,0.027581432,4.21E-04,4.21E-04
28126,Nights spent in another place between 1st March 2020 and 30th November 2020,6,7-Jun,4500,4500,305,305,0.067777778,0.067777778,211,211,18,18,0.085308057,0.085308057,-0.017530279,-0.017530279,-0.022830092,-0.012230466,-0.022830092,-0.012230466,0.003719944,0.003719944
28126,Nights spent in another place between 1st March 2020 and 30th November 2020,4,4,4500,4500,77,77,0.017111111,0.017111111,211,211,6,6,0.028436019,0.028436019,-0.011324908,-0.011324908,-0.015598083,-0.007051733,-0.015598083,-0.007051733,0.009283423,0.009283423
28126,Nights spent in another place between 1st March 2020 and 30th November 2020,1,1,4500,4500,72,72,0.016,0.016,211,211,7,7,0.033175355,0.033175355,-0.017175355,-0.017175355,-0.022422191,-0.01192852,-0.022422191,-0.01192852,0.01459829,0.01459829
28126,Nights spent in another place between 1st March 2020 and 30th November 2020,2,2,4500,4500,71,71,0.015777778,0.015777778,211,211,5,5,0.023696682,0.023696682,-0.007918905,-0.007918905,-0.011498325,-0.004339485,-0.011498325,-0.004339485,0.007115101,0.007115101
28126,Nights spent in another place between 1st March 2020 and 30th November 2020,10,More than 20,4500,4500,90,90,0.02,0.02,211,211,8,8,0.037914692,0.037914692,-0.017914692,-0.017914692,-0.02327125,-0.012558134,-0.02327125,-0.012558134,0.012352559,0.012352559
