question_concept_id,responce_concpet_id,Question,Response removed due to invalid value,q_cnt_general,a_cnt_general,ev_prop_general,q_pt_general,a_pt_general,pt_prop_general,q_cnt_covid,a_cnt_covid,ev_prop_covid,q_pt_covid,a_pt_covid,pt_prop_covid,ev_covid_to_genral_prop_diff,pt_covid_to_genral_prop_diff,ev_lower_confidence_interval,ev_upper_confidence_interval,pt_lower_confidence_interval,pt_upper_confidence_interval,p-value
1333293,45876662,"In your day-to-day life, how often did this happen to you during the past month? You are threatened or harassed.",Never,117622,110140,0.936389451,69144,65667,0.949713641,2340,2150,0.918803419,1448,1352,0.933701657,-0.017586032,-0.016011984,-0.028740333,-0.006431731,-0.02893011,-0.003093858,0.000673419
1332835,45876909,"Choose the answer that best describes how you felt in the past month. In uncertain times, I usually expect the best.",Disagree a little,117622,15917,0.135323324,69144,12857,0.185945274,2340,292,0.124786325,1448,245,0.169198895,-0.010536999,-0.016746379,-0.024068951,0.002994953,-0.036274188,0.00278143,0.148207082
1310133,36308333,"If you know it, what is your blood group?",Group A,147042,40520,0.275567525,78282,21765,0.278033264,3049,827,0.271236471,1727,451,0.261146497,-0.004331054,-0.016886768,-0.020276518,0.01161441,-0.037839979,0.004066445,0.610497389
1310051,45879198,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings outside my home of LESS than 10 people. How often did you wear a face mask or face covering?",Some of the time,41068,5352,0.130320444,30426,4783,0.157201078,916,107,0.116812227,700,98,0.14,-0.013508217,-0.017201078,-0.034561881,0.007545447,-0.043229109,0.008826953,0.249088437
1333292,45884554,"In the past 7 days, I felt watchful or on-guard.",Moderately,117622,31505,0.267849552,69144,25694,0.371601296,2340,642,0.274358974,1448,513,0.354281768,0.006509422,-0.017319528,-0.011745283,0.024764127,-0.042216851,0.007577795,0.496242177
1333296,45881667,"In the past 7 days, I tried not to think about COVID-19.",A little bit,117622,37209,0.316343881,69144,29301,0.423767789,2340,720,0.307692308,1448,588,0.406077348,-0.008651574,-0.017690441,-0.027539761,0.010236615,-0.043252111,0.007871229,0.384967813
1332826,1332791,Do you think you have used more or less prescription sedatives or prescription sleeping pills in the past month than you used to?,The same as usual,9192,5986,0.651218451,6487,4473,0.689532912,199,123,0.618090452,140,94,0.671428571,-0.033127999,-0.018104341,-0.101331201,0.035075203,-0.096718268,0.060509586,0.371031398
1333024,1332784,Please select the response that best reflects your behavior in the past month. I look for creative ways to alter difficult situations.,Describes me very well,117622,22235,0.189037765,69144,16453,0.237952678,2340,411,0.175641026,1448,318,0.21961326,-0.013396739,-0.018339419,-0.028975673,0.002182195,-0.039897341,0.003218505,0.10672182
1333104,1333122,"In the past month, to cope with social distancing and isolation, are you doing any of the following? Select all that apply.",Using cannabis or marijuana,918790,11759,0.012798354,99713,7065,0.070853349,17874,184,0.010294282,2220,114,0.051351351,-0.002504072,-0.019501998,-0.004001565,-0.001006579,-0.028820312,-0.010183684,0.003482343
1332866,45883172,"In the past 7 days, other things kept making me think about COVID-19.",Not at all,117622,19829,0.168582408,69144,15247,0.220510818,2340,356,0.152136752,1448,291,0.200966851,-0.016445656,-0.019543967,-0.031154015,-0.001737297,-0.040413961,0.001326027,0.037728452
1333303,45881667,"In the past 7 days, I thought about COVID-19 when I didn't mean to.",A little bit,117622,38715,0.329147608,69144,29217,0.422552933,2340,762,0.325641026,1448,582,0.401933702,-0.003506583,-0.020619231,-0.022682502,0.015669338,-0.046139381,0.004900919,0.737439848
1310056,903096,"Thinking about your current social habits, in the last 5 days: I have gone on shopping trips or outings that were ""just for fun."" How often did you wear a face mask or face covering?",PMI: Skip,36783,10278,0.279422559,27380,8715,0.318298028,763,208,0.272608126,602,179,0.297342193,-0.006814434,-0.020955835,-0.038741986,0.02511312,-0.057883576,0.015971906,0.708028162
1333121,45879886,"In the past 2 weeks, how often have you been bothered by the following problem? Becoming easily annoyed or irritable.",Several days,117622,47871,0.406990189,69144,34589,0.500245864,2340,942,0.402564103,1448,694,0.479281768,-0.004426086,-0.020964096,-0.024493701,0.015641529,-0.046963824,0.005035632,0.681577121
1333104,1333130,"In the past month, to cope with social distancing and isolation, are you doing any of the following? Select all that apply.","Connecting with others, including talking with people you trust about your concerns and how you are feeling",918790,95716,0.104176145,99713,50440,0.505851795,17874,1861,0.104117713,2220,1076,0.484684685,-5.84E-05,-0.02116711,-0.004579186,0.004462322,-0.042186644,-0.000147576,0.989654851
1332738,1333148,"Thinking about your current social habits, in the last 5 days: I have gone on shopping trips or outings that were ""just for fun"".",None of the days (0 days),244819,176587,0.721296141,96397,79958,0.829465647,4939,3483,0.705203482,2133,1723,0.807782466,-0.016092659,-0.021683181,-0.028931987,-0.003253331,-0.0385732,-0.004793162,0.013120978
1332848,1332784,Please select the response that best reflects your behavior in the past month. I believe I can grow in positive ways by dealing with difficult situations.,Describes me very well,117622,27796,0.236316335,69144,20155,0.291493116,2340,529,0.226068376,1448,390,0.269337017,-0.010247959,-0.022156099,-0.027368689,0.006872771,-0.045254983,0.000942785,0.257952683
1332824,45878245,Did you use prescription sedatives or prescription sleeping pills in any way a doctor did not direct you to use it?,No,9192,8649,0.940926893,6487,6170,0.951133035,199,179,0.899497487,140,130,0.928571429,-0.041429406,-0.022561607,-0.083480895,0.000622083,-0.06554366,0.020420448,0.022329476
1310139,1310073,"Compared with when they were in in person school or a childcare center, how much time are you spending on helping your children with learning activities provided by their schools or childcare center?",A little more,18425,3964,0.215142469,12021,3134,0.260710423,519,104,0.200385356,357,85,0.238095238,-0.014757113,-0.022615185,-0.049702501,0.020188275,-0.067488235,0.022257865,0.451323886
1310134,1333148,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings of MORE than 50 people.",None of the days (0 days),127197,121317,0.953772495,71679,69477,0.969279705,2599,2419,0.930742593,1577,1492,0.94610019,-0.023029901,-0.023179515,-0.032858842,-0.013200962,-0.034396245,-0.011962785,4.70E-08
1332735,1333148,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings outside my home of LESS than 10 people.",None of the days (0 days),244819,161249,0.658645775,96397,76807,0.796777908,4939,3069,0.621380846,2133,1647,0.772151899,-0.037264929,-0.024626009,-0.050921932,-0.023607926,-0.042606624,-0.006645394,5.03E-08
1333017,1333152,"In the past month, have you used any of the following drugs? Select all that apply.","Cannabis (also called marijuana, pot, weed, grass, hash, concentrates, etc) Please exclude your use of CBD or hemp products",123878,11770,0.095012835,69144,8045,0.116351383,2468,183,0.074149109,1448,132,0.091160221,-0.020863727,-0.025191162,-0.031329011,-0.010398441,-0.040208097,-0.010174227,0.000516568
1332835,45879540,"Choose the answer that best describes how you felt in the past month. In uncertain times, I usually expect the best.",Agree a little,117622,32492,0.276240839,69144,25157,0.363834895,2340,630,0.269230769,1448,489,0.337707182,-0.00701007,-0.026127713,-0.025162668,0.011142528,-0.050749225,-0.001506201,0.466786601
1332752,45876837,How often did you use prescription sedatives or prescription sleeping pills?,Daily,9192,4039,0.439403829,6487,2860,0.440881764,199,80,0.40201005,140,58,0.414285714,-0.037393779,-0.026596049,-0.106267151,0.031479593,-0.109083202,0.055891102,0.327318213
1310133,36309715,"If you know it, what is your blood group?",Group O,147042,49146,0.334231036,78282,26606,0.33987379,3049,917,0.300754346,1727,541,0.313259988,-0.03347669,-0.026613801,-0.049931884,-0.017021496,-0.048739148,-0.004488456,0.000112828
1333119,1333239,"Thinking about these activities in the last 5 days, my social interaction with people outside my home was.",Somewhat less than normal,264664,44590,0.168477768,99713,29429,0.295137043,5389,839,0.155687512,2220,596,0.268468468,-0.012790256,-0.026668575,-0.022574659,-0.003005853,-0.045319327,-0.008017823,0.013643427
1332866,45884554,"In the past 7 days, other things kept making me think about COVID-19.",Moderately,117622,28740,0.244342045,69144,23922,0.34597362,2340,547,0.233760684,1448,462,0.319060773,-0.010581361,-0.026912847,-0.027904087,0.006741365,-0.051181179,-0.002644515,0.247856758
1333298,45876662,"In your day-to-day life, how often did this happen to you during the past month? You are called names or insulted.",Never,117622,106519,0.905604394,69144,63810,0.922856647,2340,2061,0.880769231,1448,1297,0.895718232,-0.024835163,-0.027138415,-0.038071074,-0.011599252,-0.043005322,-0.011271508,5.73E-05
1333311,45876662,"In your day-to-day life, how often did this happen to you during the past month? You are treated with less respect than other people are.",Never,117622,82677,0.702904219,69144,51733,0.748192179,2340,1589,0.679059829,1448,1044,0.720994475,-0.02384439,-0.027197704,-0.042938821,-0.004749959,-0.050524438,-0.00387097,0.013310525
1332749,1333116,"Choose the answer that best describes how you felt in the past month. In general, how happy are you?",Moderately happy,117622,60272,0.512421146,69144,41771,0.604116048,2340,1157,0.494444444,1448,834,0.575966851,-0.017976701,-0.028149197,-0.038434498,0.002481094,-0.053863247,-0.002435147,0.088799163
1333121,45883172,"In the past 2 weeks, how often have you been bothered by the following problem? Becoming easily annoyed or irritable.",Not at all,117622,54088,0.459845947,69144,35489,0.513262177,2340,1016,0.434188034,1448,702,0.48480663,-0.025657913,-0.028455548,-0.045941259,-0.005374567,-0.054465208,-0.002445886,0.014476457
1333156,45883144,Do you think you have had COVID-19?,Maybe,264664,27794,0.105016171,99713,17202,0.172515118,5389,432,0.080163296,2220,319,0.143693694,-0.024852876,-0.028821425,-0.03219634,-0.01750941,-0.043600344,-0.014042504,4.07E-09
1333104,1332789,"In the past month, to cope with social distancing and isolation, are you doing any of the following? Select all that apply.",Making time to relax,918790,104600,0.113845384,99713,55170,0.553287936,17874,2052,0.114803625,2220,1164,0.524324324,0.000958242,-0.028963612,-0.003760091,0.005676573,-0.049965869,-0.007961355,0.698342122
1333221,45882528,Choose the answer that is true for you in the past month. I am an outgoing person.,Sometimes,117622,50586,0.430072605,69144,34540,0.499537198,2340,970,0.414529915,1448,681,0.470303867,-0.015542691,-0.02923333,-0.035702674,0.004617294,-0.055209957,-0.003256705,0.138128833
1332745,45878245,"Do you regularly take immunosuppressant medications (including steroids, methotrexate, biologic agents)?",No,117622,108123,0.919241298,69144,64296,0.929885456,2340,2070,0.884615385,1448,1304,0.900552486,-0.034625914,-0.02933297,-0.047663907,-0.021587919,-0.044864022,-0.013801918,1.68E-09
1332739,1333028,"Please select the response that best reflects your behavior in the past month. Regardless of what happens to me, I believe I can control my reaction to it.",Describes me,117622,56130,0.477206645,69144,39420,0.570114544,2340,1059,0.452564103,1448,781,0.539364641,-0.024642542,-0.030749903,-0.045010806,-0.004274278,-0.056687146,-0.00481266,0.019160706
1333013,1333307,How often did you use cannabis?,1-5 times per week,11770,2767,0.23508921,8045,2087,0.259415786,183,38,0.207650273,132,30,0.227272727,-0.027438937,-0.032143059,-0.086705021,0.031827147,-0.104272234,0.039986116,0.434655474
1333292,45881667,"In the past 7 days, I felt watchful or on-guard.",A little bit,117622,35329,0.300360477,69144,27037,0.391024529,2340,662,0.282905983,1448,518,0.357734807,-0.017454494,-0.033289722,-0.035891002,0.000982014,-0.058245102,-0.008334342,0.07160519
1332847,903096,"In the past month, have the following behaviors increased in your household? Select all that apply.",PMI: Skip,303115,31447,0.103746103,99713,30675,0.307632906,6350,620,0.097637795,2220,609,0.274324324,-0.006108308,-0.033308582,-0.013489207,0.001272591,-0.052088215,-0.014528949,0.11879532
1332734,1333148,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings outside my home of MORE than 10 people.",None of the days (0 days),244819,219748,0.897593733,96397,90882,0.942788676,4939,4181,0.846527637,2133,1939,0.909048289,-0.051066095,-0.033740387,-0.061189854,-0.040942338,-0.046030723,-0.021450051,2.43E-31
1333301,45881677,"Thinking about your current social habits, in the last 5 days: I have been in close contact with someone who is in a risk group for COVID-19. This includes someone inside or outside of your household.",Every day,264664,72040,0.272194178,99713,36081,0.361848505,5389,1346,0.249768046,2220,727,0.327477477,-0.022426132,-0.034371028,-0.034107267,-0.010744997,-0.054119179,-0.014622877,0.000264152
1333104,1333030,"In the past month, to cope with social distancing and isolation, are you doing any of the following? Select all that apply.",Drinking alcohol,918790,31980,0.034806648,99713,18635,0.186886364,17874,552,0.030882847,2220,338,0.152252252,-0.003923801,-0.034634112,-0.006487546,-0.001360056,-0.049773396,-0.019494828,0.004848251
1332833,45876756,What is your current marital status?,Married,117622,68872,0.585536719,69144,40095,0.579876779,2340,1302,0.556410256,1448,789,0.544889503,-0.029126463,-0.034987276,-0.049451675,-0.008801251,-0.060899133,-0.009075419,0.00494983
1333104,1333142,"In the past month, to cope with social distancing and isolation, are you doing any of the following? Select all that apply.","Increasing watching, reading, or listening to news stories, including social media",918790,71455,0.077770764,99713,42609,0.427316398,17874,1409,0.078829585,2220,870,0.391891892,0.001058821,-0.035424506,-0.00292945,0.005047092,-0.055962296,-0.014886716,0.610509692
1333104,1333133,"In the past month, to cope with social distancing and isolation, are you doing any of the following? Select all that apply.","Taking breaks from watching, reading, or listening to news stories, including social media",918790,141502,0.154009077,99713,65841,0.660305076,17874,2772,0.155085599,2220,1387,0.624774775,0.001076522,-0.035530301,-0.004281316,0.00643436,-0.055884614,-0.015175988,0.700664253
1332767,45880857,"In the past month: Did someone in your home smoke tobacco/nicotine (including cigarettes, cigar, cigarillos, pipes, hookah) every day, some days, or not at all?","No, never",117622,93214,0.7924878,69144,57381,0.829876779,2340,1776,0.758974359,1448,1150,0.794198895,-0.033513441,-0.035677884,-0.05099719,-0.016029692,-0.056688809,-0.014666959,8.56E-05
1333102,45876949,"In the past month, have recommendations for socially distancing caused stress for you?",A little,264664,97504,0.368406735,99713,54619,0.547762077,5389,1871,0.347188718,2220,1136,0.511711712,-0.021218017,-0.036050365,-0.034060915,-0.008375119,-0.057071849,-0.015028881,0.001456663
1310067,1310117,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings of MORE than 50 people. What was the purpose of the large gathering?",Religious/spiritual gathering,5572,2743,0.492282843,4106,2125,0.517535314,183,77,0.420765027,133,64,0.481203008,-0.071517815,-0.036332307,-0.144239341,0.001203709,-0.122612011,0.049947399,0.067373181
1332741,1333028,Please select the response that best reflects your behavior in the past month. I actively look for ways to replace the losses I encounter in life.,Describes me,117622,48267,0.410356906,69144,34996,0.50613213,2340,906,0.387179487,1448,680,0.46961326,-0.023177419,-0.03651887,-0.043112789,-0.003242049,-0.062493337,-0.010544403,0.025345598
1333289,45877994,"Think about the time you spent walking in the last 7 days. During the last 7 days, did you walk for at least 10 minutes at a time?",Yes,117622,95670,0.813368247,69144,59048,0.853985885,2340,1823,0.779059829,1448,1183,0.81698895,-0.034308418,-0.036996934,-0.051265056,-0.01735178,-0.057086488,-0.016907382,2.85E-05
1333303,45883172,"In the past 7 days, I thought about COVID-19 when I didn't mean to.",Not at all,117622,22072,0.18765197,69144,16468,0.238169617,2340,367,0.156837607,1448,290,0.200276243,-0.030814363,-0.037893374,-0.04571636,-0.015912366,-0.058749805,-0.017036943,0.000171082
1332847,1333170,"In the past month, have the following behaviors increased in your household? Select all that apply.","None of the above (if selected, no other response options are available",303115,150887,0.497787968,99713,70251,0.704532007,6350,2854,0.449448819,2220,1479,0.666216216,-0.048339149,-0.038315791,-0.060702841,-0.035975457,-0.058135214,-0.018496368,2.70E-14
1333328,45876662,"In your day-to-day life, how often did this happen to you during the past month? You are treated with less courtesy than other people are.",Never,117622,82418,0.70070225,69144,51697,0.747671526,2340,1569,0.670512821,1448,1026,0.708563536,-0.030189429,-0.03910799,-0.049412624,-0.010966234,-0.062736724,-0.015479256,0.001729625
1333120,45876672,Choose the answer that is true for you in the past month. I am unhappy being so withdrawn.,Rarely,117622,29115,0.247530224,69144,23044,0.333275483,2340,516,0.220512821,1448,425,0.293508287,-0.027017403,-0.039767196,-0.043995657,-0.010039149,-0.063483478,-0.016050914,0.0029154
1332801,1332799,Do you think you have used more or less cannabis in the past month than you used to?,More often than usual,11770,4337,0.368479184,8045,3439,0.427470479,183,60,0.327868852,132,51,0.386363636,-0.040610332,-0.041106842,-0.109180596,0.027959932,-0.124871707,0.042658021,0.29222942
1333024,1333028,Please select the response that best reflects your behavior in the past month. I look for creative ways to alter difficult situations.,Describes me,117622,50953,0.43319277,69144,36287,0.524803309,2340,943,0.402991453,1448,698,0.482044199,-0.030201317,-0.04275911,-0.050275737,-0.010126897,-0.068763631,-0.016754589,0.003745579
1333104,1332761,"In the past month, to cope with social distancing and isolation, are you doing any of the following? Select all that apply.",Delaying medical care for conditions other than COVID-19,918790,28216,0.030709955,99713,19833,0.198900845,17874,449,0.025120286,2220,343,0.154504505,-0.005589669,-0.044396341,-0.007910802,-0.003268536,-0.059633924,-0.029158756,1.91E-05
1333294,903096,"In the past month, have you experienced the following as a result of COVID-19? Select all that apply.",PMI: Skip,281888,46340,0.164391531,99713,43174,0.43298266,5966,923,0.154710023,2220,862,0.388288288,-0.009681508,-0.044694372,-0.018959268,-0.000403748,-0.065199508,-0.024189236,0.047709974
1333013,45876837,How often did you use cannabis?,Daily,11770,3714,0.315548003,8045,2501,0.310876321,183,45,0.245901639,132,35,0.265151515,-0.069646364,-0.045724806,-0.132599068,-0.00669366,-0.121703101,0.030253489,0.053193314
1333295,45883172,"In the past 7 days, I was aware that I still had a lot of feelings about COVID-19, but I didn't deal with them.",Not at all,117622,58333,0.495936134,69144,38930,0.563027884,2340,1059,0.452564103,1448,749,0.517265193,-0.043372032,-0.04576269,-0.063740698,-0.023003364,-0.071764867,-0.019760515,3.56E-05
1332750,45882006,Choose the answer that best describes how you felt in the past month. To what extent do you feel your life to be meaningful?,A moderate amount,117622,34936,0.297019265,69144,26195,0.378847044,2340,607,0.259401709,1448,478,0.330110497,-0.037617556,-0.048736547,-0.0555675,-0.019667612,-0.073226112,-0.024246982,8.74E-05
1310138,1310073,"Compared with when they were in person at school or a childcare center, how much time are you spending on care and supervision of your children?",A little more,18425,3987,0.216390773,12021,3116,0.259213044,519,87,0.167630058,357,75,0.210084034,-0.048760716,-0.04912901,-0.081442631,-0.016078799,-0.092106164,-0.006151856,0.008994927
1333294,1333170,"In the past month, have you experienced the following as a result of COVID-19? Select all that apply.","None of the above (if selected, no other response options are available",281888,199373,0.707277358,99713,84316,0.845586834,5966,3851,0.645491116,2220,1768,0.796396396,-0.061786242,-0.049190438,-0.074040412,-0.049532072,-0.066090468,-0.032290408,4.12E-25
1332806,45878245,Did you use prescription stimulants in any way a doctor did not direct you to use it?,No,3076,2756,0.895968791,2110,1914,0.907109005,72,60,0.833333333,49,42,0.857142857,-0.062635457,-0.049966148,-0.149391583,0.024120667,-0.148723704,0.048791408,0.129424156
1332800,45878245,Did your use include smoking cannabis?,No,11770,4024,0.341886151,8045,2910,0.361715351,183,52,0.284153005,132,41,0.310606061,-0.057733146,-0.051109291,-0.123637117,0.008170825,-0.130744987,0.028526407,0.119640449
1333296,45883172,"In the past 7 days, I tried not to think about COVID-19.",Not at all,117622,40614,0.345292547,69144,28810,0.416666667,2340,714,0.305128205,1448,528,0.364640884,-0.040164342,-0.052025783,-0.059017824,-0.02131086,-0.077088333,-0.026963233,5.66E-05
1332795,45876837,How often did you use prescription opioids?,Daily,4060,1873,0.461330049,2983,1315,0.440831378,120,48,0.4,93,36,0.387096774,-0.061330049,-0.053734604,-0.150313452,0.027653354,-0.154319923,0.046850715,0.216582579
1333291,903096,"In the past month, how has the COVID-19 outbreak affected you? Please select all that apply.",PMI: Skip,362991,36559,0.100715996,99713,24997,0.250689479,7673,606,0.078978235,2220,434,0.195495495,-0.02173776,-0.055193983,-0.027851341,-0.015624181,-0.071908852,-0.038479116,3.99E-10
1333221,45876672,Choose the answer that is true for you in the past month. I am an outgoing person.,Rarely,117622,19821,0.168514394,69144,14312,0.206988314,2340,294,0.125641026,1448,218,0.150552486,-0.042873368,-0.056435828,-0.056471901,-0.029274835,-0.07510116,-0.037770496,4.52E-08
1332795,1332727,How often did you use prescription opioids?,Only a few times,4060,1068,0.263054187,2983,971,0.32551123,120,27,0.225,93,25,0.268817204,-0.038054187,-0.056694026,-0.113985351,0.037876977,-0.148354379,0.034966327,0.407092278
1333297,45878245,Do you personally know someone who has died of COVID-19?,No,187710,137508,0.732555538,87055,68994,0.792533456,3865,2548,0.659249677,1931,1411,0.730709477,-0.073305861,-0.061823979,-0.088381694,-0.058230028,-0.081791668,-0.04185629,3.13E-24
1333104,1333226,"In the past month, to cope with social distancing and isolation, are you doing any of the following? Select all that apply.","Taking care of your body, such as taking deep breaths, stretching, or meditating",918790,106700,0.116130998,99713,53015,0.53167591,17874,1929,0.107922122,2220,1042,0.469369369,-0.008208877,-0.06230654,-0.012804575,-0.003613177,-0.083296201,-0.041316881,0.000717311
1310140,45878245,"Do you have a child(ren) that are currently enrolled in childcare centers, schools, or colleges?",No,147042,120053,0.816453802,78282,63847,0.815602565,3049,2294,0.752377829,1727,1300,0.752750434,-0.064075974,-0.062852131,-0.079524037,-0.048627909,-0.083379447,-0.042324815,2.29E-19
1332769,45878142,Who do you know who has died? Check all that apply.,Other,56745,20383,0.359203454,29890,14179,0.4743727,1581,460,0.290955092,805,328,0.407453416,-0.068248362,-0.066919284,-0.090982551,-0.045514173,-0.101331108,-0.03250746,2.72E-08
1333291,1333242,"In the past month, how has the COVID-19 outbreak affected you? Please select all that apply.",Worked remotely or from home more than you used to before COVID-19,362991,84453,0.232658661,99713,38252,0.383620992,7673,1423,0.185455493,2220,692,0.311711712,-0.047203168,-0.071909281,-0.056007589,-0.038398747,-0.091412093,-0.052406467,3.51E-22
1310142,702690,Do you plan to get the flu vaccine this season?,"No, I received it more than a month ago",84116,51423,0.611334348,57514,37331,0.649076747,1704,919,0.539319249,1211,696,0.574731627,-0.072015099,-0.07434512,-0.095909871,-0.048120327,-0.102461525,-0.046228715,1.87E-09
713888,1310109,When did your COVID-19 symptoms begin?,March or April 2020,24948,5704,0.228635562,16701,3774,0.225974493,1827,292,0.159824849,1241,185,0.149073328,-0.068810712,-0.076901165,-0.086403196,-0.05121823,-0.097707211,-0.056095119,1.19E-11
1333325,45878245,"In the past month, have you been sick for more than one day with a new illness related to COVID-19 or flu-like symptoms?",No,264664,252349,0.953469304,99713,97161,0.974406547,5389,4437,0.823343849,2220,1990,0.896396396,-0.130125456,-0.07801015,-0.1403394,-0.11991151,-0.090724773,-0.065295529,0
1333104,1333340,"In the past month, to cope with social distancing and isolation, are you doing any of the following? Select all that apply.","Engaging in healthy behaviors like trying to eat healthy, well-balanced meals, exercising regularly, getting plenty of sleep, or avoiding alcohol and drugs",918790,145894,0.158789277,99713,66208,0.663985639,17874,2489,0.139252546,2220,1297,0.584234234,-0.019536732,-0.079751405,-0.024666928,-0.014406534,-0.100461649,-0.059041161,1.50E-12
1310062,45883772,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings of MORE than 50 people. How often did you wear a face mask or face covering?",All of the time,4970,2331,0.469014085,4106,2058,0.50121773,153,63,0.411764706,133,56,0.421052632,-0.057249379,-0.080165099,-0.136457394,0.021958636,-0.165456712,0.005126516,0.188275348
1332748,1333306,"Thinking about your current social habits, in the last 5 days: I have stayed home all day (aside from time spent outdoors, but never closer than 6 feet from people who are not from my home).",Most days (3-4 days),264664,111925,0.422894689,99713,60170,0.603431849,5389,1955,0.362776025,2220,1160,0.522522523,-0.060118664,-0.080909327,-0.073092781,-0.047144547,-0.101907852,-0.0599108,1.02E-18
1333235,1332836,Which of the following symptoms did you have? (select all that apply).,Sore or painful throat,59282,4382,0.073917884,9120,3891,0.426644737,5902,302,0.051169095,788,272,0.345177665,-0.022748789,-0.081467072,-0.028751811,-0.016745767,-0.116179048,-0.046755096,1.30E-10
1333105,1333148,"Thinking about your current social habits, in the last 5 days: I have gone to my workplace or volunteer site that is outside my home.",None of the days (0 days),244819,157482,0.643258897,96397,69274,0.718632323,4939,2631,0.532698927,2133,1324,0.620721988,-0.11055997,-0.097910335,-0.12460327,-0.09651667,-0.118696199,-0.077124471,8.97E-58
1310132,45880190,"When a COVID-19 vaccine is available, how likely are you to want to receive vaccination?",Very likely,124294,79891,0.642758299,71768,50376,0.701928436,2648,1368,0.516616314,1598,920,0.57571965,-0.126141985,-0.126208787,-0.145361029,-0.106922941,-0.150670907,-0.101746665,1.01E-40
1332763,1332743,"Have you EVER been near someone that you know, or suspect, had COVID-19 (such as co-workers, family members, or others)? Select all that apply.",Not that I know of,270360,205329,0.759465158,99713,84401,0.846439281,5630,3040,0.539964476,2220,1517,0.683333333,-0.219500682,-0.163105947,-0.232618827,-0.206382537,-0.18258527,-0.143626626,4.4867551298e-314
1333156,45878245,Do you think you have had COVID-19?,No,264664,218871,0.826976846,99713,87251,0.875021311,5389,2884,0.535164223,2220,1454,0.654954955,-0.291812623,-0.220066356,-0.30520679,-0.278418456,-0.239947538,-0.200185174,0
713888,1310107,When did your COVID-19 symptoms begin?,January or February 2020,24948,8992,0.360429694,16701,6155,0.368540806,1827,153,0.083743842,1241,124,0.09991942,-0.276685851,-0.268621386,-0.290715454,-0.26265625,-0.286840051,-0.250402721,8.99E-128
