question_concept_id,responce_concpet_id,Question,Response removed due to invalid value,q_cnt,a_cnt,ev_prop,q_pt,a_pt,pt_prop,ev_lower_confidence_interval,ev_upper_confidence_interval,pt_lower_confidence_interval,pt_upper_confidence_interval
1332752,1332727,How often did you use prescription sedatives or prescription sleeping pills?,Only a few times,9192,1891,0.205722367,6487,1626,0.250655156,0.197458753,0.213985981,0.24010873,0.261201582
1332752,1333307,How often did you use prescription sedatives or prescription sleeping pills?,1-5 times per week,9192,1799,0.195713664,6487,1458,0.224757207,0.187602952,0.203824376,0.214599356,0.234915058
1332752,45882429,How often did you use prescription sedatives or prescription sleeping pills?,1-3 times per month,9192,1385,0.1506745,6487,1176,0.181285648,0.143361425,0.157987575,0.171910588,0.190660708
1332826,1332798,Do you think you have used more or less prescription sedatives or prescription sleeping pills in the past month than you used to?,Less often than usual,9192,1011,0.109986945,6487,914,0.140897179,0.103590895,0.116382995,0.132430758,0.1493636
1332824,45877994,Did you use prescription sedatives or prescription sleeping pills in any way a doctor did not direct you to use it?,Yes,9192,510,0.055483029,6487,455,0.070140281,0.050803221,0.060162837,0.063925603,0.076354959
1332752,903096,How often did you use prescription sedatives or prescription sleeping pills?,PMI: Skip,9192,78,0.00848564,6487,78,0.012024048,0.006610495,0.010360785,0.009371736,0.01467636
1332826,903096,Do you think you have used more or less prescription sedatives or prescription sleeping pills in the past month than you used to?,PMI: Skip,9192,65,0.007071366,6487,63,0.009711731,0.00535838,0.008784352,0.007325265,0.012098197
1332824,903096,Did you use prescription sedatives or prescription sleeping pills in any way a doctor did not direct you to use it?,PMI: Skip,9192,33,0.003590078,6487,33,0.005087097,0.002367395,0.004812761,0.003355871,0.006818323
1310067,1310117,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings of MORE than 50 people. What was the purpose of the large gathering?",Religious/spiritual gathering,5572,2743,0.492282843,4106,2125,0.517535314,0.479155984,0.505409702,0.502251161,0.532819467
1310062,45883772,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings of MORE than 50 people. How often did you wear a face mask or face covering?",All of the time,4970,2331,0.469014085,4106,2058,0.50121773,0.45514,0.48288817,0.485924214,0.516511246
1310067,45878142,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings of MORE than 50 people. What was the purpose of the large gathering?",Other,5572,1152,0.206748026,4106,1076,0.262055528,0.196114708,0.217381344,0.248604759,0.275506297
1310062,903096,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings of MORE than 50 people. How often did you wear a face mask or face covering?",PMI: Skip,4970,1142,0.229778672,4106,1017,0.247686313,0.218082802,0.241474542,0.234482812,0.260889814
1310067,1310045,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings of MORE than 50 people. What was the purpose of the large gathering?","Community events (concerts, sporting events, etc.)",5572,848,0.152189519,4106,802,0.195323916,0.142757942,0.161621096,0.183197656,0.207450176
1310062,45879199,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings of MORE than 50 people. How often did you wear a face mask or face covering?",Most of the time,4970,656,0.131991952,4106,607,0.14783244,0.122581608,0.141402296,0.136976036,0.158688844
1310067,1310046,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings of MORE than 50 people. What was the purpose of the large gathering?","Family gathering (wedding, graduation, funeral, etc.)",5572,573,0.102835607,4106,550,0.133950317,0.094860247,0.110810967,0.123532376,0.144368258
1310062,45879198,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings of MORE than 50 people. How often did you wear a face mask or face covering?",Some of the time,4970,467,0.093963783,4106,426,0.103750609,0.085851877,0.102075689,0.094423471,0.113077747
1310062,45876662,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings of MORE than 50 people. How often did you wear a face mask or face covering?",Never,4970,361,0.072635815,4106,302,0.073550901,0.065420248,0.079851382,0.06556648,0.081535322
1310067,903096,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings of MORE than 50 people. What was the purpose of the large gathering?",PMI: Skip,5572,130,0.02333094,4106,130,0.031660984,0.019367408,0.027294472,0.026305305,0.037016663
1310067,1310116,"Thinking about your current social habits, in the last 5 days: I have attended social gatherings of MORE than 50 people. What was the purpose of the large gathering?",Political rally/protest,5572,126,0.022613065,4106,122,0.029712616,0.018709553,0.026516577,0.024519126,0.034906106
1332832,45878245,Did your use include smoking prescription opioids?,No,4060,4033,0.993349754,2983,2966,0.994301039,0.990849668,0.99584984,0.991599705,0.997002373
1333018,45878245,Did you use prescription opioids in any way a doctor did not direct you to use it?,No,4060,3670,0.903940887,2983,2745,0.920214549,0.894876793,0.913004981,0.910490931,0.929938167
1333019,1332791,Do you think you have used more or less prescription opioids in the past month than you used to?,The same as usual,4060,2401,0.59137931,2983,1777,0.595709018,0.576258386,0.606500234,0.578097955,0.613320081
1332795,45876837,How often did you use prescription opioids?,Daily,4060,1873,0.461330049,2983,1315,0.440831378,0.44599616,0.476663938,0.423014602,0.458648154
1332795,1332727,How often did you use prescription opioids?,Only a few times,4060,1068,0.263054187,2983,971,0.32551123,0.249510857,0.276597517,0.308696426,0.342326034
1333019,1332798,Do you think you have used more or less prescription opioids in the past month than you used to?,Less often than usual,4060,857,0.211083744,2983,760,0.25477707,0.198531311,0.223636177,0.239140383,0.270413757
1333019,1332799,Do you think you have used more or less prescription opioids in the past month than you used to?,More often than usual,4060,757,0.186453202,2983,687,0.230305062,0.174473079,0.198433325,0.215196173,0.245413951
1332795,1333307,How often did you use prescription opioids?,1-5 times per week,4060,591,0.145566502,2983,479,0.160576601,0.134718371,0.156414633,0.147401525,0.173751677
1332795,45882429,How often did you use prescription opioids?,1-3 times per month,4060,503,0.123891626,2983,434,0.145491116,0.113757531,0.134025721,0.132837985,0.158144247
1333018,45877994,Did you use prescription opioids in any way a doctor did not direct you to use it?,Yes,4060,374,0.092118227,2983,328,0.10995642,0.083222683,0.101013771,0.0987301,0.12118274
1333019,903096,Do you think you have used more or less prescription opioids in the past month than you used to?,PMI: Skip,4060,45,0.011083744,2983,45,0.015085484,0.007863357,0.014304131,0.010711267,0.019459701
1332795,903096,How often did you use prescription opioids?,PMI: Skip,4060,25,0.006157635,2983,25,0.008380825,0.003751329,0.008563941,0.005109397,0.011652253
1332756,9448,How long has it been since you last used an electronic nicotine product?,year,3105,1925,0.619967794,2479,1583,0.638563937,0.602894707,0.637040881,0.619652359,0.657475515
1332756,9580,How long has it been since you last used an electronic nicotine product?,month,3105,918,0.295652174,2479,776,0.313029447,0.279601199,0.311703149,0.294774882,0.331284012
1332756,8511,How long has it been since you last used an electronic nicotine product?,week,3105,170,0.054750403,2479,163,0.065752319,0.046748667,0.062752139,0.055995767,0.075508871
1332756,903096,How long has it been since you last used an electronic nicotine product?,PMI: Skip,3105,92,0.02962963,2479,90,0.036304962,0.023665472,0.035593788,0.028941829,0.043668095
1332806,45878245,Did you use prescription stimulants in any way a doctor did not direct you to use it?,No,3076,2756,0.895968791,2110,1914,0.907109005,0.885179741,0.906757841,0.894723224,0.919494786
1332807,1332791,Do you think you have used more or less prescription stimulants in the past month than you used to?,The same as usual,3076,2319,0.75390117,2110,1622,0.768720379,0.738679338,0.769123002,0.750729195,0.786711563
1332755,45876837,How often did you use prescription stimulants?,Daily,3076,2250,0.731469441,2110,1539,0.729383886,0.715807345,0.747131537,0.710427228,0.748340544
1332807,1332798,Do you think you have used more or less prescription stimulants in the past month than you used to?,Less often than usual,3076,475,0.154421326,2110,411,0.19478673,0.141651482,0.16719117,0.177888469,0.211684991
1332755,1333307,How often did you use prescription stimulants?,1-5 times per week,3076,457,0.148569571,2110,368,0.174407583,0.136000753,0.161138389,0.158216631,0.190598535
1332806,45877994,Did you use prescription stimulants in any way a doctor did not direct you to use it?,Yes,3076,312,0.101430429,2110,267,0.126540284,0.090761645,0.112099213,0.112354847,0.140725721
1332807,1332799,Do you think you have used more or less prescription stimulants in the past month than you used to?,More often than usual,3076,271,0.08810143,2110,243,0.115165877,0.078084845,0.098118015,0.101545168,0.128786586
1332755,1332727,How often did you use prescription stimulants?,Only a few times,3076,206,0.066970091,2110,187,0.088625592,0.058136381,0.075803801,0.076499109,0.100752075
1332755,45882429,How often did you use prescription stimulants?,1-3 times per month,3076,146,0.047464239,2110,123,0.058293839,0.039950107,0.054978371,0.048296696,0.068290982
1310053,45883772,"Thinking about your current social habits, in the last 5 days: I have visited nursing homes or long-term care facilities (outside of work duties). How often did you wear a face mask or face covering?",All of the time,2057,1268,0.616431697,1732,1082,0.624711316,0.595418372,0.637445022,0.601908075,0.647514557
1310053,903096,"Thinking about your current social habits, in the last 5 days: I have visited nursing homes or long-term care facilities (outside of work duties). How often did you wear a face mask or face covering?",PMI: Skip,2057,609,0.296062227,1732,569,0.32852194,0.276333931,0.315790523,0.306402595,0.350641285
1310053,45879199,"Thinking about your current social habits, in the last 5 days: I have visited nursing homes or long-term care facilities (outside of work duties). How often did you wear a face mask or face covering?",Most of the time,2057,100,0.048614487,1732,97,0.056004619,0.039320714,0.05790826,0.045176051,0.066833187
1310053,45879198,"Thinking about your current social habits, in the last 5 days: I have visited nursing homes or long-term care facilities (outside of work duties). How often did you wear a face mask or face covering?",Some of the time,2057,52,0.025279533,1732,50,0.02886836,0.018496007,0.032063059,0.02098295,0.03675377
715723,NA,Enter the number of years,NA,1925,1667,0.865974026,1583,1386,0.875552748,0.850755253,0.881192799,0.859291965,0.891813531
715723,903096,Enter the number of years,PMI: Skip,1925,258,0.134025974,1583,241,0.152242577,0.118807201,0.149244747,0.134545094,0.16994006
1333021,45878245,Did your use include smoking the other substance?,No,1265,1220,0.964426877,1128,1084,0.960992908,0.954219868,0.974633886,0.949694287,0.972291529
1333022,1332791,Do you think you have used more or less of the other substance in the past month than you used to?,The same as usual,1265,877,0.693280632,1128,794,0.703900709,0.667869269,0.718691995,0.677258641,0.730542777
1333020,45876837,How often did you use the other substance?,Daily,1265,832,0.65770751,1128,739,0.655141844,0.631560748,0.683854272,0.62740344,0.682880248
1333022,1332799,Do you think you have used more or less of the other substance in the past month than you used to?,More often than usual,1265,251,0.198418972,1128,232,0.205673759,0.176441985,0.220395959,0.18208623,0.229261288
1333020,1333307,How often did you use the other substance?,1-5 times per week,1265,185,0.146245059,1128,170,0.15070922,0.126773082,0.165717036,0.129831087,0.171587353
1333020,1332727,How often did you use the other substance?,Only a few times,1265,114,0.090118577,1128,112,0.09929078,0.074338744,0.10589841,0.081838977,0.116742583
1333020,45882429,How often did you use the other substance?,1-3 times per month,1265,91,0.071936759,1128,88,0.078014184,0.057698167,0.086175351,0.062363171,0.093665197
1333022,1332798,Do you think you have used more or less of the other substance in the past month than you used to?,Less often than usual,1265,87,0.068774704,1128,87,0.07712766,0.054828867,0.082720541,0.061558347,0.092696973
1333022,903096,Do you think you have used more or less of the other substance in the past month than you used to?,PMI: Skip,1265,50,0.039525692,1128,50,0.044326241,0.02878863,0.050262754,0.03231525,0.056337232
1333020,903096,How often did you use the other substance?,PMI: Skip,1265,43,0.033992095,1128,43,0.038120567,0.024006312,0.043977878,0.026945927,0.049295207
1333021,45877994,Did your use include smoking the other substance?,Yes,1265,26,0.02055336,1128,26,0.023049645,0.012734658,0.028372062,0.014292513,0.031806777
715720,NA,Enter the number of months,NA,1371,1152,0.840262582,1120,936,0.835714286,0.820869796,0.859655368,0.814013878,0.857414694
715720,903096,Enter the number of months,PMI: Skip,1371,218,0.159008023,1120,210,0.1875,0.139651167,0.178364879,0.164641307,0.210358693
715713,NA,Enter the number of months,NA,918,728,0.793028322,776,614,0.791237113,0.766820764,0.81923588,0.762641645,0.819832581
715713,903096,Enter the number of months,PMI: Skip,918,188,0.204793028,776,184,0.237113402,0.178687984,0.230898072,0.207189014,0.26703779
1310135,45877994,Are you receiving prenatal care?,Yes,597,448,0.75041876,462,325,0.703463203,0.715703635,0.785133885,0.66181588,0.745110526
1310135,45878245,Are you receiving prenatal care?,No,597,146,0.244556114,462,139,0.300865801,0.210077381,0.279034847,0.259044861,0.342686741
715719,NA,Enter the number of weeks,NA,415,326,0.785542169,394,314,0.796954315,0.74605284,0.825031498,0.757233918,0.836674712
715719,903096,Enter the number of weeks,PMI: Skip,415,89,0.214457831,394,86,0.218274112,0.174968502,0.25394716,0.177486494,0.25906173
1332828,45878245,Did your use include smoking hallucinogens?,No,457,438,0.958424508,384,367,0.955729167,0.940122967,0.976726049,0.93515564,0.976302694
1332754,1332727,How often did you use hallucinogens?,Only a few times,457,333,0.728665208,384,300,0.78125,0.687898396,0.76943202,0.739902284,0.822597716
1332829,1332799,Do you think you have used more or less hallucinogens in the past month than you used to?,More often than usual,457,183,0.400437637,384,161,0.419270833,0.35551403,0.445361244,0.369917484,0.468624182
1332829,1332791,Do you think you have used more or less hallucinogens in the past month than you used to?,The same as usual,457,177,0.387308534,384,157,0.408854167,0.342646403,0.431970665,0.359682604,0.45802573
1332829,1332798,Do you think you have used more or less hallucinogens in the past month than you used to?,Less often than usual,457,93,0.203501094,384,93,0.2421875,0.166589231,0.240412957,0.199338644,0.285036356
1332754,45882429,How often did you use hallucinogens?,1-3 times per month,457,93,0.203501094,384,79,0.205729167,0.166589231,0.240412957,0.165298145,0.246160189
1310141,1310095,"How has your prenatal care changed since COVID-19? (If you became pregnant during COVID-19, compare to any prior pregnancies if relevant.) Select all that apply.",I have to go to the visits alone,722,243,0.336565097,324,195,0.601851852,0.302097327,0.371032867,0.548549946,0.655153758
1310141,1310080,"How has your prenatal care changed since COVID-19? (If you became pregnant during COVID-19, compare to any prior pregnancies if relevant.) Select all that apply.",I became pregnant during COVID-19 and visits are similar,722,192,0.265927978,324,155,0.478395062,0.233700164,0.298155792,0.424002467,0.532787657
1310141,1310119,"How has your prenatal care changed since COVID-19? (If you became pregnant during COVID-19, compare to any prior pregnancies if relevant.) Select all that apply.",Some visits are virtual (over the phone or computer),722,146,0.202216066,324,114,0.351851852,0.172918606,0.231513526,0.299853132,0.403850572
1310141,1310123,"How has your prenatal care changed since COVID-19? (If you became pregnant during COVID-19, compare to any prior pregnancies if relevant.) Select all that apply.",The visits are less frequent,722,65,0.090027701,324,55,0.169753086,0.069150049,0.110905353,0.128875234,0.210630938
1310141,1310102,"How has your prenatal care changed since COVID-19? (If you became pregnant during COVID-19, compare to any prior pregnancies if relevant.) Select all that apply.",It is the same as before COVID-19,722,44,0.060941828,324,39,0.12037037,0.043492308,0.078391348,0.084939215,0.155801525
1310141,45878142,"How has your prenatal care changed since COVID-19? (If you became pregnant during COVID-19, compare to any prior pregnancies if relevant.) Select all that apply.",Other,722,25,0.034626039,324,22,0.067901235,0.021289944,0.047962134,0.040507869,0.095294601
1332804,45878245,Did your use include smoking cocaine?,No,339,249,0.734513274,275,199,0.723636364,0.687505523,0.781521025,0.670781813,0.776490915
1332753,1332727,How often did you use cocaine?,Only a few times,339,193,0.569321534,275,179,0.650909091,0.516610246,0.622032822,0.594569825,0.707248357
1332805,1332798,Do you think you have used more or less cocaine in the past month than you used to?,Less often than usual,339,118,0.348082596,275,110,0.4,0.297373521,0.398791671,0.342098826,0.457901174
1332805,1332799,Do you think you have used more or less cocaine in the past month than you used to?,More often than usual,339,126,0.371681416,275,104,0.378181818,0.320238732,0.4231241,0.320867414,0.435496222
1332805,1332791,Do you think you have used more or less cocaine in the past month than you used to?,The same as usual,339,90,0.265486726,275,79,0.287272727,0.218478975,0.312494477,0.233792821,0.340752633
1332804,45877994,Did your use include smoking cocaine?,Yes,339,87,0.256637168,275,75,0.272727273,0.210141933,0.303132403,0.220089842,0.325364704
1332753,45882429,How often did you use cocaine?,1-3 times per month,339,77,0.227138643,275,68,0.247272727,0.182537647,0.271739639,0.196282296,0.298263158
1332753,1333307,How often did you use cocaine?,1-5 times per week,339,48,0.14159292,275,37,0.134545455,0.104480809,0.178705031,0.09421451,0.1748764
1332808,45877994,Did your use include smoking methamphetamine?,Yes,272,215,0.790441176,201,154,0.766169154,0.742073926,0.838808426,0.707654681,0.824683627
1332747,1332798,Do you think you have used more or less methamphetamine in the past month than you used to?,Less often than usual,272,84,0.308823529,201,79,0.393034826,0.253918351,0.363728707,0.325512488,0.460557164
1332747,1332791,Do you think you have used more or less methamphetamine in the past month than you used to?,The same as usual,272,90,0.330882353,201,74,0.368159204,0.274964346,0.38680036,0.301482868,0.43483554
1332747,1332799,Do you think you have used more or less methamphetamine in the past month than you used to?,More often than usual,272,93,0.341911765,201,73,0.36318408,0.285539858,0.398283672,0.296699578,0.429668582
1333004,45876837,How often did you use methamphetamine?,Daily,272,95,0.349264706,201,72,0.358208955,0.292609063,0.405920349,0.291923978,0.424493932
1333004,1333307,How often did you use methamphetamine?,1-5 times per week,272,67,0.246323529,201,57,0.28358209,0.195118918,0.29752814,0.221269948,0.345894232
1333004,1332727,How often did you use methamphetamine?,Only a few times,272,58,0.213235294,201,57,0.28358209,0.164559211,0.261911377,0.221269948,0.345894232
1332808,45878245,Did your use include smoking methamphetamine?,No,272,51,0.1875,201,46,0.228855721,0.141115171,0.233884829,0.170779443,0.286931999
1333004,45882429,How often did you use methamphetamine?,1-3 times per month,272,48,0.176470588,201,42,0.208955224,0.131166294,0.221774882,0.152749931,0.265160517
715722,NA,Enter the number of weeks,NA,170,120,0.705882353,163,115,0.705521472,0.637388699,0.774376007,0.635547548,0.775495396
715722,903096,Enter the number of weeks,PMI: Skip,170,50,0.294117647,163,50,0.306748466,0.225623993,0.362611301,0.235955369,0.377541563
1332746,1332727,How often did you use inhalants?,Only a few times,141,59,0.418439716,116,53,0.456896552,0.33701573,0.499863702,0.366246236,0.547546868
1332822,1332791,Do you think you have used more or less inhalants in the past month than you used to?,The same as usual,141,59,0.418439716,116,46,0.396551724,0.33701573,0.499863702,0.307531425,0.485572023
1332822,1332798,Do you think you have used more or less inhalants in the past month than you used to?,Less often than usual,141,40,0.283687943,116,38,0.327586207,0.209281575,0.358094311,0.242177881,0.412994533
1332822,1332799,Do you think you have used more or less inhalants in the past month than you used to?,More often than usual,141,39,0.276595745,116,35,0.301724138,0.202762524,0.350428966,0.218195069,0.385253207
1332746,45882429,How often did you use inhalants?,1-3 times per month,141,40,0.283687943,116,32,0.275862069,0.209281575,0.358094311,0.194527393,0.357196745
1332746,1333307,How often did you use inhalants?,1-5 times per week,141,32,0.226950355,116,29,0.25,0.157813811,0.296086899,0.171201176,0.328798824
1332802,45877994,Did your use include smoking synthetic marijuana or fake weed?,Yes,37,25,0.675675676,35,24,0.685714286,0.524839284,0.826512068,0.531917241,0.839511331
1332819,45878245,Did your use include smoking synthetic stimulants?,No,38,32,0.842105263,33,27,0.818181818,0.726167928,0.958042598,0.686588241,0.949775395
1332830,45878245,Did your use include smoking heroin?,No,29,22,0.75862069,27,21,0.777777778,0.602876642,0.914364738,0.620962735,0.934592821
